millis	leftDistance	rightDistance	accel.x	accel.y	gyro.x	gyro.y	position	sensor1	sensor2	sensor3	sensor4	sensor5	sensor6	sensor7	sensor8	error	leftPWM	rightPWM	lost	last_sighted	Kp	Ki	Kd	Speed	ready
53866	16163.05	17389.81	0.00	0.00	1.50	125.00	1	1	2	2	3	2	1	1	2	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
53881	16171.37	17389.81	0.00	0.00	1.50	125.00	1	3	4	4	3	2	2	2	1	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
53886	16174.93	17389.81	0.00	0.00	1.50	125.00	1	4	4	4	3	1	1	1	0	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
53902	16184.44	17388.62	0.00	0.00	1.50	125.00	1	3	3	2	2	1	0	0	0	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
53907	16186.82	17388.62	0.00	0.00	1.50	125.00	1	4	4	3	2	1	1	0	0	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
53922	16196.33	17388.62	0.00	0.00	1.50	125.00	1	3	1	1	1	0	0	0	0	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
53928	16198.71	17388.62	0.00	0.00	1.50	125.00	1	3	2	1	1	0	0	0	0	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
53943	16208.22	17387.43	0.00	0.00	1.50	125.00	1	2	0	0	0	0	0	0	0	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
53948	16211.78	17387.43	0.00	0.00	1.50	125.00	1	1	0	0	0	0	0	0	0	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
53964	16221.29	17386.24	0.00	0.00	1.50	125.00	1	0	0	0	1	0	1	3	3	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
53969	16223.67	17386.24	0.00	0.00	1.50	125.00	1	1	0	0	1	0	1	2	3	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
53984	16233.18	17385.05	0.00	0.00	1.50	125.00	1	0	0	0	2	1	2	3	3	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
53990	16236.75	17385.05	0.00	0.00	1.50	125.00	1	0	0	0	0	1	2	4	4	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
54005	16246.26	17383.86	0.00	0.00	1.50	125.00	1	2	2	2	3	3	7	11	11	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
54010	16249.82	17383.86	0.00	0.00	1.50	125.00	1	3	3	3	4	4	8	15	15	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
54026	16259.33	17382.68	0.00	0.00	1.50	125.00	1	3	3	3	5	4	8	12	10	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
54031	16262.90	17382.68	0.00	0.00	1.50	125.00	1	2	2	3	4	6	5	9	8	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
54046	16272.41	17381.49	0.00	0.00	1.50	125.00	1	1	1	2	3	3	4	5	4	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
54051	16274.79	17381.49	0.00	0.00	1.50	125.00	1	0	1	1	3	2	3	4	3	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
54067	16284.30	17380.30	0.00	0.00	1.50	125.00	1	0	1	1	3	2	2	4	247	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
54072	16287.86	17380.30	0.00	0.00	1.50	125.00	1	0	1	2	3	2	3	5	952	3500	0	125	0	2	0.30	0.010000	1.500000	125.000000	1
54087	16297.37	17379.11	0.00	0.00	1.50	125.00	1	2	3	4	4	3	4	645	1000	3107	0	125	0	2	0.30	0.010000	1.500000	125.000000	1
